review_id,reviewContent,rating,reviewTime,buyerName,skuInfo,images,likeCount
,"Giảm viêm da đầu, Nhẹ nhàng trên da đầu, Giúp sửa chữa tóc hư tổn, Làm dịu da đầu bị kích ứng,",5,1 week ago,H***g,Sản phẩm:Combo 4 chai kèm quà,"[{'title': None, 'url': 'https://lzd-u.slatic.net/6bc23580147d425a90f1703ec4c79c31_8d353d9316924c3fb3af91134d1808da.jpg', 'sort': 0, 'uploadTime': None, 'legal': True, 'status': 'approved', 'checkedByPeople': None, 'width': 0, 'height': 0, 'size': 0}]",0
,"Giảm viêm da đầu, Cải thiện sức khỏe da đầu, Làm dịu da đầu bị kích ứng,",5,17 Nov 2025,N***h,Sản phẩm:Combo 4 chai kèm quà,"[{'title': None, 'url': 'https://lzd-u.slatic.net/f93d9c078fac4ccbbc2a7686710ca0de_f932fc70c8644460a9e0175df4ff7377.jpg', 'sort': 0, 'uploadTime': None, 'legal': True, 'status': 'approved', 'checkedByPeople': None, 'width': 0, 'height': 0, 'size': 0}]",0
,"Làm dịu da đầu bị kích ứng, Mang lại cảm giác sảng khoái, Loại bỏ vảy trắng,",5,07 Feb 2025,Oanh Ngoc,Sản phẩm:Combo 3 chai kèm quà,"[{'title': None, 'url': 'https://lzd-u.slatic.net/50b999b58e3f46bf9013013917481da3_41c4e743266042698b80214dba81a4ce.jpg', 'sort': 0, 'uploadTime': None, 'legal': True, 'status': 'approved', 'checkedByPeople': None, 'width': 0, 'height': 0, 'size': 0}]",1
,"Ship nhanh, Dầu tạo nhiều bọt nhé, chỉ cần cho 1 tí là đủ gội nên khá là tiết kiệm ( dù giá khá cao). Gội vào rất mát lạnh, dễ chịu hết ngứa và hết vảy gầu luôn. trước cứ gội xong khô tóc rũ ra như tuyết rơi ý(đã thử rất nhiều loại đều k hết). từ khi mua ẻm về gội 1 lần đã thấy sạch hẳn,  giờ thì thoải mái k phải đội mũ nữa",5,03 Dec 2021,Minh Mạnh,Thể tích (ml):80,"[{'title': None, 'url': 'https://sg-test-11.slatic.net/other/roc/0b868d8ff4d271b523f3afefae1f71d4.jpg', 'sort': 1, 'uploadTime': None, 'legal': True, 'status': 'approved', 'checkedByPeople': None, 'width': 540, 'height': 960, 'size': 255270}]",9
,"Làm sạch da đầu kỹ lưỡng, Giảm ngứa da đầu, Giảm gàu.  Thường sử dụng 02 lần/tuần để duy trì giảm ngứa.",5,12 Sep 2025,L***n,Sản phẩm:1 chai 80ml,"[{'title': None, 'url': 'https://lzd-u.slatic.net/4e6435d680c24dc4ba0f44884036f9e9_1_1757642038.483493.jpg', 'sort': 0, 'uploadTime': None, 'legal': True, 'status': 'approved', 'checkedByPeople': None, 'width': 0, 'height': 0, 'size': 0}, {'title': None, 'url': 'https://lzd-u.slatic.net/4e6435d680c24dc4ba0f44884036f9e9_2_1757642039.278666.jpg', 'sort': 1, 'uploadTime': None, 'legal': True, 'status': 'approved', 'checkedByPeople': None, 'width': 0, 'height': 0, 'size': 0}]",0
,"Giúp sửa chữa tóc hư tổn, Làm sạch da đầu một cách đ gründlich, Giảm viêm da đầu, Làm tóc mềm mượt và dễ dàng điều chỉnh, Giảm viêm da đầu,",5,07 Jun 2024,9***2,Sản phẩm:1 chai 80ml,"[{'title': None, 'url': 'https://lzd-u.slatic.net/8852e939d77042febdbc0182da9204c5_1_1717733185.304000.jpg', 'sort': 0, 'uploadTime': None, 'legal': True, 'status': 'approved', 'checkedByPeople': None, 'width': 0, 'height': 0, 'size': 0}]",0
,"Giảm ngứa da đầu, Hiệu quả trong việc điều trị gàu, Giảm rụng tóc, Loại bỏ vảy trắng,",5,15 Nov 2024,H***g,Sản phẩm:1 chai 80ml,"[{'title': None, 'url': 'https://lzd-u.slatic.net/8827ead30c74474588f7cc97dc012ae1_6_1731653461.676831.jpg', 'sort': 0, 'uploadTime': None, 'legal': True, 'status': 'approved', 'checkedByPeople': None, 'width': 0, 'height': 0, 'size': 0}]",1
,"Giảm ngứa da đầu, Loại bỏ vảy trắng, Giúp sửa chữa tóc hư tổn, Làm tóc mềm mại và dễ quản lý, Nguyên liệu nhập khẩu từ Đức,",5,2 weeks ago,Nguyễn,Sản phẩm:1 chai 80ml,"[{'title': None, 'url': 'https://lzd-u.slatic.net/05cfa409f2ab466a8afb363934979729_c325dc61f0f6404c80dccbbe3f4b4b4f.jpg', 'sort': 0, 'uploadTime': None, 'legal': True, 'status': 'approved', 'checkedByPeople': None, 'width': 0, 'height': 0, 'size': 0}]",0
,"đã dùng và mua lại nhiều lần, canh sale mua rẻ hơn còn đc tặng dầu gội giảm rụng.",5,21 Sep 2025,Khang Cao,Sản phẩm:Combo 4 chai kèm quà,"[{'title': None, 'url': 'https://lzd-u.slatic.net/3dc23214d8cb4a0094b28692cef86e62_a0896c92ccda46cda8b6b2300b5b3d88.jpg', 'sort': 0, 'uploadTime': None, 'legal': True, 'status': 'approved', 'checkedByPeople': None, 'width': 0, 'height': 0, 'size': 0}]",0
,"Hiệu quả trong việc điều trị gàu, Cải thiện sức khỏe da đầu,",5,10 Jan 2025,Tân,Sản phẩm:Combo 4 chai kèm quà,"[{'title': None, 'url': 'https://lzd-u.slatic.net/149eed9766644c24ba4d297158dec1e5_fc85ba479bc04b03a94d9e2d3fd666ca.jpg', 'sort': 0, 'uploadTime': None, 'legal': True, 'status': 'approved', 'checkedByPeople': None, 'width': 0, 'height': 0, 'size': 0}]",2
,"Sp giống như mô tả. Giảm ngứa da đầu, nhưng ko gội một thời gian thì lại ngứa trở lại . TV thì shop trả lời hơi chậm nhưng sau cùng thì shop cũng có gọi điện đến tv nên tặng shop 5 S nhé .",5,19 Aug 2024,9***5,Sản phẩm:1 chai 80ml,"[{'title': None, 'url': 'https://lzd-u.slatic.net/3aaf61d7dd8d4b6ab523305348b28995_1_1723995506.209245.jpg', 'sort': 0, 'uploadTime': None, 'legal': True, 'status': 'approved', 'checkedByPeople': None, 'width': 0, 'height': 0, 'size': 0}]",2
,"Làm tóc cảm thấy sạch sẽ và tươi mát, Làm tóc mềm mại và dễ quản lý,",5,07 Jan 2025,Nguyễn Nhật Tiến,Sản phẩm:1 chai 80ml,"[{'title': None, 'url': 'https://lzd-u.slatic.net/b4709668b17b4c69aef5d99db780a544_3_1736215745.679870.jpg', 'sort': 0, 'uploadTime': None, 'legal': True, 'status': 'approved', 'checkedByPeople': None, 'width': 0, 'height': 0, 'size': 0}]",1
,"Cải thiện sức khỏe da đầu, Làm sạch da đầu kỹ lưỡng, Giảm viêm da đầu,",5,21 Nov 2024,9***9,Sản phẩm:1 chai 80ml,"[{'title': None, 'url': 'https://lzd-u.slatic.net/d615ef1b80eb49e28dcc57965a8357c7_1_1732146722.390688.jpg', 'sort': 0, 'uploadTime': None, 'legal': True, 'status': 'approved', 'checkedByPeople': None, 'width': 0, 'height': 0, 'size': 0}]",1
,"Mua đúng mall nhưng check code ko thấy ra sản phẩm cả code lẫn QR code mong shop khắc phục , mua ở mall nên cũng k lo",5,19 Nov 2021,Nguyễn Mỹ Huyền,Thể tích (ml):80,"[{'title': None, 'url': 'https://sg-test-11.slatic.net/other/roc/31a2e1cf76756563a084bea4140b1508.jpg', 'sort': 1, 'uploadTime': None, 'legal': True, 'status': 'approved', 'checkedByPeople': None, 'width': 2048, 'height': 2731, 'size': 618273}]",4
,"Nhẹ nhàng trên da đầu, Cải thiện sức khỏe da đầu, Loại bỏ vảy trắng, Giảm rụng tóc, Hiệu quả trong việc điều trị gàu, Giảm viêm da đầu, Làm tóc mềm mại và dễ quản lý, Làm sạch da đầu kỹ lưỡng,",5,15 Mar 2025,shopminhquan,Sản phẩm:1 chai 80ml,"[{'title': None, 'url': 'https://lzd-u.slatic.net/f1de2ecc61a44e9791a79fa849f8a3a3_42739b0bf6c841038629ddcfd34e7751.jpg', 'sort': 0, 'uploadTime': None, 'legal': True, 'status': 'approved', 'checkedByPeople': None, 'width': 0, 'height': 0, 'size': 0}]",2
,"Làm tóc cảm thấy sạch sẽ và tươi mát, Làm dịu da đầu bị kích ứng, Nguyên liệu nhập khẩu từ Đức,",5,11 Jan 2025,Hương,Sản phẩm:1 chai 80ml,"[{'title': None, 'url': 'https://lzd-u.slatic.net/8ab99fb926934a8c88a65ae68dff0cc7_1_1736603910.498713.jpg', 'sort': 0, 'uploadTime': None, 'legal': True, 'status': 'approved', 'checkedByPeople': None, 'width': 0, 'height': 0, 'size': 0}]",2
,"Dưỡng tóc, Làm sạch da đầu, Dưỡng ẩm, Giúp dễ chải tóc, Cân bằng bã nhờn trên da đầu, Hương thơm tự nhiên,",5,12 Sep 2023,Heo Xinh Xinh,Sản phẩm:Dầu gội trị nấm gàu,"[{'title': None, 'url': 'https://lzd-u.slatic.net/2cc3b970f76740a58b87cf7a961b2456_9bd61f9bd88f42e18f88cf3ddd4a9a3d.jpg', 'sort': 0, 'uploadTime': None, 'legal': True, 'status': 'approved', 'checkedByPeople': None, 'width': 0, 'height': 0, 'size': 0}]",0
,"Nhẹ nhàng trên da đầu, Cải thiện sức khỏe da đầu, Mang lại cảm giác sảng khoái, Làm dịu da đầu bị kích ứng,",5,30 Sep 2025,Dau Dau,Sản phẩm:Combo 4 chai kèm quà,"[{'title': None, 'url': 'https://lzd-u.slatic.net/b248ee9e2ac3449daca05a37eb0bb9f7_15_1759228785.371124.jpg', 'sort': 0, 'uploadTime': None, 'legal': True, 'status': 'approved', 'checkedByPeople': None, 'width': 0, 'height': 0, 'size': 0}, {'title': None, 'url': 'https://lzd-u.slatic.net/b248ee9e2ac3449daca05a37eb0bb9f7_16_1759228785.375174.jpg', 'sort': 1, 'uploadTime': None, 'legal': True, 'status': 'approved', 'checkedByPeople': None, 'width': 0, 'height': 0, 'size': 0}]",0
,"Đã nhận.mới sử dụng chưa biết kq tn. Nhìn chai nhỏ.do dầu gội thuốc nên nó giá cũng chát.
Gội xong sẽ quay lại đánh giá sau.
Hình ảnh chỉ để nhận xu",5,25 Aug 2024,*******613,Sản phẩm:1 chai 80ml,"[{'title': None, 'url': 'https://lzd-u.slatic.net/c806aff4c28f42d0b858972062a01d7c_1_1724542599.634706.jpg', 'sort': 0, 'uploadTime': None, 'legal': True, 'status': 'approved', 'checkedByPeople': None, 'width': 0, 'height': 0, 'size': 0}]",2
,shop đóng gói cẩn thận giao hàng nhanh check ra hành chính hãng chưa dùng thử nên chưa bjt kết quả ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,5,01 Apr 2022,Hoanghien,Thể tích (ml):80,"[{'title': None, 'url': 'https://sg-test-11.slatic.net/other/roc/afa107d5806b3f3f4a39198780788dfe.jpg', 'sort': 1, 'uploadTime': None, 'legal': True, 'status': 'approved', 'checkedByPeople': None, 'width': 2048, 'height': 2731, 'size': 355885}]",3
,Giao nhanh gọn lẹ giao diện ổn áp còn phải sử dụng thế nào đợi sau sẽ rõ,5,28 Nov 2023,T***à,Sản phẩm:Dầu gội trị nấm gàu,"[{'title': None, 'url': 'https://lzd-u.slatic.net/91f3728b4a3a4bdb9403a0c8f6434ec3_3_1701179541.325646.jpg', 'sort': 0, 'uploadTime': None, 'legal': True, 'status': 'approved', 'checkedByPeople': None, 'width': 0, 'height': 0, 'size': 0}, {'title': None, 'url': 'https://lzd-u.slatic.net/91f3728b4a3a4bdb9403a0c8f6434ec3_4_1701179541.635882.jpg', 'sort': 1, 'uploadTime': None, 'legal': True, 'status': 'approved', 'checkedByPeople': None, 'width': 0, 'height': 0, 'size': 0}]",0
,"Giúp sửa chữa tóc hư tổn, Kích thích mọc tóc, Giảm viêm da đầu, Giảm rụng tóc, Giảm rụng tóc, 
 Hương thơm:  okkkkkk Okkkk
Okkkk",5,07 Jul 2025,N***a,Sản phẩm:1 chai 80ml,"[{'title': None, 'url': 'https://lzd-u.slatic.net/fcc0d68327614c1a85d6d2db519cd9fc_1_1751860332.532233.jpg', 'sort': 0, 'uploadTime': None, 'legal': True, 'status': 'approved', 'checkedByPeople': None, 'width': 0, 'height': 0, 'size': 0}]",0
,tem bị rách có dấu hiệu thay hàng,5,2 weeks ago,Ngọc Trần,Sản phẩm:1 chai 80ml,"[{'title': None, 'url': 'https://lzd-u.slatic.net/1d41fb6352704c47836c2e8aee88ee17_669c1058ddb8434ab5ad22a2bc5b6774.jpg', 'sort': 0, 'uploadTime': None, 'legal': True, 'status': 'approved', 'checkedByPeople': None, 'width': 0, 'height': 0, 'size': 0}]",0
,Mình đã dùng sản phẩm một thời gian thì thấy đầu ko còn vẩy và ngứa nên đã ngưng sử dụng 1 thời gian thì lại bắt đầu ngứa và có vẩy lại. Có lẽ ko thể trị dưt điểm được 😔,5,13 Jul 2023,N***n,Sản phẩm:Dầu gội trị nấm gàu,"[{'title': None, 'url': 'https://lzd-u.slatic.net/b59375a43d8e4b38a85c11eadf490f00_3_1689210554.243769.jpg', 'sort': 0, 'uploadTime': None, 'legal': True, 'status': 'approved', 'checkedByPeople': None, 'width': 0, 'height': 0, 'size': 0}, {'title': None, 'url': 'https://lzd-u.slatic.net/b59375a43d8e4b38a85c11eadf490f00_4_1689210554.394620.jpg', 'sort': 1, 'uploadTime': None, 'legal': True, 'status': 'approved', 'checkedByPeople': None, 'width': 0, 'height': 0, 'size': 0}]",2
,"Hết gàu thiệt nha mấy bà, tóc bồng bềnh, vài lần là hết nấm và ghẻ. Nhưng sài 1-2 lần 1 tuần thôi.",5,14 Dec 2023,Nghĩa Võ,Sản phẩm:Dầu gội trị nấm gàu,"[{'title': None, 'url': 'https://lzd-u.slatic.net/3f59df5b443a4cdeb6431a2b66c4861d_14_1702564628.233570.jpg', 'sort': 0, 'uploadTime': None, 'legal': True, 'status': 'approved', 'checkedByPeople': None, 'width': 0, 'height': 0, 'size': 0}]",0
,"Cải thiện sức khỏe da đầu, Kích thích mọc tóc, Loại bỏ vảy trắng, Hiệu quả trong việc điều trị gàu,",5,14 Dec 2024,Vũ Ngọc Long,Sản phẩm:Combo 4 chai kèm quà,"[{'title': None, 'url': 'https://lzd-u.slatic.net/64fa7c008a2048c78ab385a695d91bdd_1_1734166328.115202.jpg', 'sort': 0, 'uploadTime': None, 'legal': True, 'status': 'approved', 'checkedByPeople': None, 'width': 0, 'height': 0, 'size': 0}, {'title': None, 'url': 'https://lzd-u.slatic.net/64fa7c008a2048c78ab385a695d91bdd_2_1734166328.443431.jpg', 'sort': 1, 'uploadTime': None, 'legal': True, 'status': 'approved', 'checkedByPeople': None, 'width': 0, 'height': 0, 'size': 0}, {'title': None, 'url': 'https://lzd-u.slatic.net/64fa7c008a2048c78ab385a695d91bdd_3_1734166328.734699.jpg', 'sort': 2, 'uploadTime': None, 'legal': True, 'status': 'approved', 'checkedByPeople': None, 'width': 0, 'height': 0, 'size': 0}]",2
,shop giao hàng nhanh giao đúng mẫu hàng chất lượng mình đã mua nhiều lần sẽ tiếp tục ủng hộ shop,5,16 Sep 2023,0***8,Sản phẩm:Dầu gội trị nấm gàu,"[{'title': None, 'url': 'https://lzd-u.slatic.net/428e9d49c0934e1d8a4eda250efbb32c_93b04783d7374c60908f5be559e0aacf.jpg', 'sort': 0, 'uploadTime': None, 'legal': True, 'status': 'approved', 'checkedByPeople': None, 'width': 0, 'height': 0, 'size': 0}]",0
,"giao hàng nhanh, ship thân thiện, chưa sd nên chưa bit có gì đáng giá chất lượng sau",5,08 Apr 2023,0***1,Sản phẩm:Dầu gội trị nấm gàu,"[{'title': None, 'url': 'https://lzd-u.slatic.net/bc0f4dd083db44288c04bebbe49d84d7_de93a6a78ca546f990cc9ade5672ba49.jpg', 'sort': 0, 'uploadTime': None, 'legal': True, 'status': 'approved', 'checkedByPeople': None, 'width': 0, 'height': 0, 'size': 0}]",0
,"Hàng chưa sd nên ko biết ổn ko. Dùng OK sẽ quay lại ủng hộ shop. Đóng gói kĩ, hàng y hình. Thanks shop bán có tâm 💗",5,18 Oct 2021,thaophanlk,Thể tích (ml):80,"[{'title': None, 'url': 'https://sg-test-11.slatic.net/other/roc/989332ba6a21a19723ffeb2dde1efef3.jpg', 'sort': 1, 'uploadTime': None, 'legal': True, 'status': 'approved', 'checkedByPeople': None, 'width': 756, 'height': 1008, 'size': 587359}, {'title': None, 'url': 'https://sg-test-11.slatic.net/other/roc/462015bb34a03f7150235f68db94af9c.jpg', 'sort': 2, 'uploadTime': None, 'legal': True, 'status': 'approved', 'checkedByPeople': None, 'width': 756, 'height': 1008, 'size': 569311}]",3
,"Hiệu quả:  gội lần đầu nên chưa cảm giác lắm, nhưng gội xong thì thấy hết ngứa
 Hương thơm:  bình thường, vì từng xài nhiều loại dầu gội. Mùi dễ chịu
 Thành phần:  Giảm viêm da đầu, Làm dịu da đầu bị kích ứng,",5,06 Feb 2025,An Lý,Sản phẩm:1 chai 80ml,"[{'title': None, 'url': 'https://lzd-u.slatic.net/e83d8ab19dc947abb8748eda541a60da_5_1738797210.079607.jpg', 'sort': 0, 'uploadTime': None, 'legal': True, 'status': 'approved', 'checkedByPeople': None, 'width': 0, 'height': 0, 'size': 0}, {'title': None, 'url': 'https://lzd-u.slatic.net/e83d8ab19dc947abb8748eda541a60da_6_1738797210.537344.jpg', 'sort': 1, 'uploadTime': None, 'legal': True, 'status': 'approved', 'checkedByPeople': None, 'width': 0, 'height': 0, 'size': 0}, {'title': None, 'url': 'https://lzd-u.slatic.net/e83d8ab19dc947abb8748eda541a60da_7_1738797211.019498.jpg', 'sort': 2, 'uploadTime': None, 'legal': True, 'status': 'approved', 'checkedByPeople': None, 'width': 0, 'height': 0, 'size': 0}, {'title': None, 'url': 'https://lzd-u.slatic.net/e83d8ab19dc947abb8748eda541a60da_8_1738797211.489460.jpg', 'sort': 3, 'uploadTime': None, 'legal': True, 'status': 'approved', 'checkedByPeople': None, 'width': 0, 'height': 0, 'size': 0}]",2
,"mới mua lần đầu,không biết có hết nấm da đầu không đây,nếu công dụng sẽ mua thêm lần sao?hy vọng sẽ chất lượng,giao hàng khá nhanh!",5,10 Aug 2023,p***n,Sản phẩm:Dầu gội trị nấm gàu,"[{'title': None, 'url': 'https://lzd-u.slatic.net/374ca02500884aa4b92cbd2604f0d33b_9b413cd9618743c9bff390130f5f6cfc.jpg', 'sort': 0, 'uploadTime': None, 'legal': True, 'status': 'approved', 'checkedByPeople': None, 'width': 0, 'height': 0, 'size': 0}]",0
,"Hiệu quả trong việc điều trị gàu, Giúp sửa chữa tóc hư tổn, Giảm viêm da đầu,",5,23 Dec 2024,Hoang HuynhThanh,Sản phẩm:1 chai 80ml,"[{'title': None, 'url': 'https://lzd-u.slatic.net/52d91970e8584e8d99f42fb7d0c31e3e_a5bd3b2479714a20b6bed5cb1798569a.jpg', 'sort': 0, 'uploadTime': None, 'legal': True, 'status': 'approved', 'checkedByPeople': None, 'width': 0, 'height': 0, 'size': 0}]",1
,"Hiệu quả trong việc điều trị gàu,",5,21 Aug 2024,Thu Nguyen,Sản phẩm:1 chai 80ml,"[{'title': None, 'url': 'https://lzd-u.slatic.net/a91fdbc295cc43db8c7e0b81b0a74c5d_3b1c851bbd8a4f6ab32350e4b3d97ea8.jpg', 'sort': 0, 'uploadTime': None, 'legal': True, 'status': 'approved', 'checkedByPeople': None, 'width': 0, 'height': 0, 'size': 0}]",2
,"Hiệu quả trong việc điều trị gàu, Giảm viêm da đầu,",5,03 Oct 2025,Mr. Nhàn,Sản phẩm:1 chai 80ml,"[{'title': None, 'url': 'https://lzd-u.slatic.net/3be4c1ba3ee34dd4be85a4b64b608997_6_1759493909.734554.jpg', 'sort': 0, 'uploadTime': None, 'legal': True, 'status': 'approved', 'checkedByPeople': None, 'width': 0, 'height': 0, 'size': 0}, {'title': None, 'url': 'https://lzd-u.slatic.net/3be4c1ba3ee34dd4be85a4b64b608997_7_1759493909.736988.jpg', 'sort': 1, 'uploadTime': None, 'legal': True, 'status': 'approved', 'checkedByPeople': None, 'width': 0, 'height': 0, 'size': 0}]",0
,"Giảm ngứa da đầu, Giảm ngứa da đầu, Giảm ngứa da đầu, Giảm ngứa da đầu, Giảm ngứa da đầu, Giảm ngứa da đầu,",5,16 Mar 2025,Xula Xula10801,Sản phẩm:1 chai 80ml,"[{'title': None, 'url': 'https://lzd-u.slatic.net/b35e80fbc24144a8992b8e33ec34b6b7_5dfb9589a9e8457e883405c89a529672.jpg', 'sort': 0, 'uploadTime': None, 'legal': True, 'status': 'approved', 'checkedByPeople': None, 'width': 0, 'height': 0, 'size': 0}]",2
,"Hiệu quả:tuyệt vời, gội là hết ngứa liền, Làm dịu da đầu bị kích ứng, không khô tóc
 Hương thơm:dễ chịu",5,19 Jul 2025,Cẩm Giang,Sản phẩm:1 chai 80ml,,2
